author,comment,likes,published_at,total_replies
@oliverd8524,"anyone notice how at 1:13 dom drives through the flower shop, covering his car in debris, however the next shot his car is magically clean? lmao",60,2023-05-27T05:29:09Z,4
@ashriqrosli5853,It’s easier just to block him from all sides rather to stretch him out giving him space but yeah the plot thing,0,2023-05-27T02:11:57Z,0
@CesarGarcia-nd5xz,"The family: \"We got you Dom!\"
Dom: \"Are you sure about that?\"",4,2023-05-27T01:52:03Z,0
@andrewregard7250,"What I can't get over is the beginning with his team blocking the street and Deckard blocking his six, the traffic and people are all just moving like nothings going on 😂😂.",7,2023-05-26T23:40:10Z,0
@loops1316,How did a movie about street racing turn in to this?,0,2023-05-26T23:15:04Z,0
@tmm5ive,Torque left the chat,0,2023-05-26T22:56:35Z,0
@Ivanhelico,In this universe traction just increase with every horsepower 😂,0,2023-05-26T21:44:04Z,0
@gabrielbaker7250,dom’s face every time someone harpoons him: 🤯,3,2023-05-26T21:38:56Z,0
@Alien_Toxic123,4:28 I know Movie Logic but kind of badass,0,2023-05-26T21:38:52Z,0
@ermero9025,Why didn’t they just Ram into him once they had him. Isn’t that what police would do🤣,0,2023-05-26T21:36:24Z,0
@Spider-ManHQ,Bruh 3:53 - 4:05 Vin Diesel’s eyes while he’s getting harpooned 😂😂😂,251,2023-05-26T19:12:18Z,6
@rogue6525,"Idk if I’ve ever seen this movie, but like actually what was the point of this scene? We’re they gonna sit there till his car blew up?",0,2023-05-26T15:06:43Z,0
@specialforcesguy,I love how they harpoon him whike holding NOBODY DIDNT GO TO HIS CAR OUTSIDE AND GET HIM OUT☠☠☠☠😭😭😭😭😭 DAMN...FAMILY I GUESS!!!!,3,2023-05-26T13:17:19Z,0
@junemaylay1977,The rock died,0,2023-05-26T09:36:36Z,0
@armandodemiguel7989,Lift the back end of the car a few inches from the ground and i dont care how many HP he has. He wont move.,3,2023-05-26T08:36:51Z,0
@KrakenUmbra,“Stretch him out” 😳😳😨😨,2,2023-05-26T03:49:06Z,0
@edan2629,this show is for 12 years old.,0,2023-05-26T02:33:56Z,1
@EdwinDPZ,"I get why none of his team has guns,  but why doesn't shaw have one?",7,2023-05-25T23:25:24Z,0
@Hunter.Simpson,Dumbest fuckin movie scene ever,0,2023-05-25T23:20:02Z,1
@Hunter.Simpson,5000 horsepower my ass lol,1,2023-05-25T23:19:54Z,0
@sen1594-z8n,Jesus how much weight can that '71 Plymouth tow?,0,2023-05-25T21:55:08Z,0
@universpro7741,I want to see the cars from the new hq,0,2023-05-25T21:37:30Z,0
@MrDCHun,"'hes goin for it'
mf what exactly is he going for, you had the entire way blocked off",0,2023-05-25T16:04:58Z,0
@Gam_er007,Only one word FAMILY.,1,2023-05-25T14:50:31Z,0
@karenruk9140,DOM!!!,0,2023-05-25T13:45:02Z,0
@yasminbegum3507,Violated the rules of physics.,0,2023-05-25T10:17:12Z,3
@TGV66,this is the goofiest shit ever,0,2023-05-25T01:06:34Z,1
@kennyrivera2964,😂🤣try cap,0,2023-05-24T19:18:39Z,0
@FerozKhan-df1vk,"single car is pulling 5 cars. lol. where do you find such open roads? plus why they dont use that thing which kills electronics of a car. He has arrow installed in a bently :D 
I cant stop hating this series. Physics and logic is dead here.",0,2023-05-24T17:45:28Z,0
@zzzbavarianbikerzzzxxx489,What a bullshit,0,2023-05-24T17:08:00Z,0
@LightningMo3,Another dislike for the fast saga!,0,2023-05-24T16:13:29Z,0
@LightningMo3,"I bet Vin Diesel's fans are dumber than him, not that they exist.",0,2023-05-24T16:12:04Z,2
@90k-z6y,ابن ديالى مر من هنا يوزع برتقال 🍊🍊🍊انتم شتوزعون 🍊🍊🍊😊😊😊,0,2023-05-24T13:49:56Z,0
@c04m,OH YOU LIKETHIS MOVIE GO FYS i wanna troll so bad,0,2023-05-24T09:37:50Z,0
@عبودعبداللهشهاب,😅رىصيلي,0,2023-05-24T08:12:57Z,0
@asadshar332,Flilm part konsa hy,0,2023-05-24T05:58:13Z,0
@b_russss,That’s one strong bumper,0,2023-05-24T02:10:09Z,0
@theresalong2767,"I love how Hobbs tells Dom to get out of the car and to play.

0:39 \"It's over, Toretto. Get your ass out of the car now.\"
0:49 \"It's that how you wanna play this? Let's play.\"",18,2023-05-23T23:28:15Z,0
@DeLiCx91,from humans to super humans,0,2023-05-23T19:32:25Z,0
@seoiysm,Coulda had people get him while all their lines were attached,1,2023-05-23T16:53:55Z,0
@CJ-gr8ur,"Por qué no le pinchan una rueda? 😂
Ah claro! El poder del guión 😅",2,2023-05-23T16:32:25Z,0
@waqarshaukat3880,No potholes at all …,0,2023-05-23T16:10:17Z,0
@aadi_2k,Just shoot the tyres bruh,0,2023-05-23T15:35:05Z,0
@juliantekkengod9187,Big sexy comin through!! 😆,0,2023-05-23T14:20:41Z,0
@borkingdoggouwuuwuw,"Script writers:  so uh, how goofy do you want the movie to be?
Director: Yes!",2,2023-05-23T14:20:25Z,0
@thomsonsunil7394,No one thought about any other way to trap that car.......only strech with strings.....wtf is that,0,2023-05-23T13:45:43Z,1
@chuyitoa4838,Why did Hobbs scream no when he doesn’t even like Shaw,2,2023-05-23T12:57:05Z,0
@solo9173,Brian pov loves to see this,0,2023-05-23T10:31:44Z,0
@cnarozer874,Bırayn,0,2023-05-23T08:03:41Z,0
@sajjadsaddam2012,Ain't no women drive like that,0,2023-05-23T07:09:08Z,0
@kadirarslan503,HİNT film sahnesi gibi 😅,0,2023-05-23T07:02:49Z,0
@logansandstedtgaming,god these movies are pure dog shit,0,2023-05-22T20:35:11Z,0
@monkz431,Me trying to get to work on mondays,0,2023-05-22T19:17:40Z,0
@theviperman1947,This is some of  the most stupid s!@# I have seen.,1,2023-05-22T17:41:51Z,0
@Mazen-y2x,"This stupid girl stole the bag from her boyfriend, so a strange man came and took the bag from her. What stupid women think",0,2023-05-22T16:18:03Z,0
@hollowtian6148,"The word “family” is getting re-defined in this movie every minute 😂😂😂
Also “who” is in the family 😂😂😂",5,2023-05-22T16:01:41Z,0
@NoobDeveloperPrime,"Moral of the story: If you're trying to commit bad stuff, bring 200,000 HP car like Dom.",36,2023-05-22T08:38:43Z,4
@Discovery.2100,So many fake moves in furious x that is crazy,0,2023-05-22T06:11:32Z,0
@evilbitchesriseup,죽인다 빨리 시즌 11 내놔 샛기들아,0,2023-05-22T05:49:25Z,0
@slimj091,"Gotta be 20,000 horsepower in that thing",0,2023-05-22T03:39:34Z,0
@ZanounRiade,It's like im a kid playing with tiny toy cars,0,2023-05-22T01:08:01Z,0
@mindyourgamesyt,"He’s a talented racer, an expert mechanic, a spy, a brawler, a smooth talker, a martial artist with superhuman strength and stamina, a charismatic leader, has military firearms training, he’s able to predict exactly when people’s engine pistons are going to burn without even looking under the hood. But above all, he’s a family man.",8563,2023-05-21T17:15:28Z,118
@sierrag8412,Yeah like the POS Subaru BRZ is gonna do anything useful,0,2023-05-21T16:41:45Z,0
@AchyutVlogs,"Mr. Boombastic
What you want is some Boombastic, romantic, fantastic lover
Shaggy
Mr. Lover lover, mm
Mr. Lover lover, hehe girl
Mr. Lover lover, mm
Mr. Lover lover
She call me Mr. Boombastic, tell me fantastic
Touch me inna me back, she say I'm Mr. Ro-mantic
Call me fantastic
Touch me inna me back she say I'm Mr. Ro...
Smooth, just like a silk
Soft and cuddly, hug me up like a quilt
I'm a lyrical lover, no take me fi no filth
With my sexual physique, yah know me well built
Oh me, oh my, well, well, can't you tell
I'm just like a turtle crawling out of my shell
Gal, you captivate my body, put me under a spell
With your Khus Khus perfume I love your sweet smell
You're the only young girl who can ring my bell
And I can take rejection, so you tell me go to hell
I'm Boombastic, tell me fantastic
Touch me inna me back, she say I'm Mr. Ro-mantic
Call me fantastic
She touch me inna my back, she says I'm Mr. Boom-boom-boom-boom
Boombastic, tell me fantastic
Touch me inna my back, she call Mr. Romantic
Tell me fantastic
She touch me inna my back, she says I'm Mr. Boom-boom
Gee whizz, baby please
Let me take you to an island of the sweet cool breeze
You don't feel like drive, well, baby hand me the keys
And I'll take you to a place, and set your mind at ease
Don't you tickle my foot bottom, (haha) baby please
Don't you play with my nose I'm a (ha-chum) sneeze (bless you)
Well you a the bun and me a the cheese
And if me ah the rice and baby love you ah the peas
I'm Boombastic, tell me fantastic
Touch me inna my back, she says I'm Mr. Ro-mantic
Tell me fantastic
She touch me inna my back, she says I'm Mr. Boom-boom-boom-boom
Boombastic, tell me fantastic
Touch me inna my back, she call Mr. Ro-mantic
Tell me fantastic
Touch me inna my back, she says I'm Mr. Boom-boom
A me say give me your loving, gal, your loving well, good
I want your loving, gal give it like you should
Give me your loving, girl, your loving well good
I want your loving, gal you remember the woo
Would like to kiss and caress
Rub down every strand a hair 'pon my chest
I'm Boombastic, rated as the best
The best you should get, nothing more, nothing less
Give me your digits, jot down your address
I'll bet you confess, when you put me to the test
That I'm Boombastic, tell me fantastic
Touch me inna my back, she says I'm Mr. Ro-mantic
Tell me fantastic
Touch me inna my back, she says I'm Mr. Boombastic
Tell me fantastic
Touch me inna my back, she call Mr. Ro-mantic
Tell me fantastic
Touch me inna my back, she says I'm Mr. Boombastic, wha
Gal, your admiration, it a lick me from the start
With your physical attraction, gal you know to feel the spark
A man of few words, nah go tell you no sweet talk
Nah go laba laba laba and a chat pure part
I'll get straight to the point like a arrow or a dart
Come lay down in my jacuzzi, and get some bubble bath
Only sound you will here is the beating of my heart
And we will mmm mmm, and have some sweet pillow talk
I'm Boombastic, tell me fantastic
Touch me inna my back, she says I'm Mr. Romantic
Tell me fantastic
She tickle on my back, she says I'm Mr. Boom
Boombastic, tell me fantastic
Touch me inna my back, she says I'm Mr. Romantic
Tell me fantastic
Touch me innna my back, she says I'm Mr. Boom",1,2023-05-21T15:50:11Z,0
@AchyutVlogs,"First things first
I'mma say all the words inside my head
I'm fired up and tired of the way that things have been, oh ooh
The way that things have been, oh ooh
Second things second
Don't you tell me what you think that I could be
I'm the one at the sail, I'm the master of my sea, oh ooh
The master of my sea, oh ooh
I was broken from a young age
Taking my sulking to the masses
Writing my poems for the few
That look at me, took to me, shook to me, feeling me
Singing from heartache from the pain
Taking my message from the veins
Speaking my lesson from the brain
Seeing the beauty through the...
Pain!
You made me a, you made me a believer, believer
Pain!
You break me down, you build me up, believer, believer
Pain!
Let the bullets fly, oh let them rain
My life, my love, my drive, it came from...
Pain!
You made me a, you made me a believer, believer
Third things third
Send a prayer to the ones up above
All the hate that you've heard has turned your spirit to a dove, oh ooh
Your spirit up above, oh ooh
I was choking in the crowd
Building my rain up in the cloud
Falling like ashes to the ground
Hoping my feelings, they would drown
But they never did, ever lived, ebbing and flowing
Inhibited, limited
Till it broke open and rained down
And rained down, like...
Pain!
You made me a, you made me a believer, believer
Pain!
You break me down, you build me up, believer, believer
Pain!
Let the bullets fly, oh let them rain
My life, my love, my drive, it came from...
Pain!
You made me a, you made me a believer, believer
Last things last
By the grace of the fire and the flames
You're the face of the future, the blood in my veins, oh ooh
The blood in my veins, oh ooh
But they never did, ever lived, ebbing and flowing
Inhibited, limited
Till it broke open and rained down
And rained down, like...
Pain!
You made me a, you made me a believer, believer
Pain!
You break me down, you build me up, believer, believer
Pain!
Let the bullets fly, oh let them rain
My life, my love, my drive, it came from...
Pain!
You made me a, you made me a believer, believer",1,2023-05-21T15:49:44Z,0
@HypeGod6969,"Dom just went from a small mechanic family man into a terrorist boss level 
Man the franchise was a wild ride",2,2023-05-21T08:42:16Z,0
@ShavayD,"Fuck, i love this movie",0,2023-05-21T07:37:15Z,0
@davidhow6280,"Bro,coolest part!❤",0,2023-05-21T07:03:29Z,2
@6Twisted,You wouldn't believe this was a AAA movie with how badly they CGI'd the cars in.,4,2023-05-20T22:31:13Z,1
@RajeshkumarYadav-ru3yd,Good movie full movie Hindi,0,2023-05-20T15:31:15Z,0
@arishroyals5036,They could stop him by blocking all sides not scratching Dom's car.,6,2023-05-20T07:20:35Z,0
@geazyyyy7563,5:32 WOOOOOOWWWW HULK !!!! 🤣,2,2023-05-20T06:44:43Z,0
@nihalmiraz,what is doms car name,1,2023-05-20T05:11:27Z,0
@Darryl217,It’s funny how dom smash the door into hoobs truck that fact he moved his truck with that door is crazy😂😂😂,7,2023-05-19T20:00:24Z,0
@TK-pn8nu,ステイサム「いや、5000だ」,1,2023-05-19T11:12:15Z,0
@shashichawla-y9w,"\"In Loving Memory of Paul Walker: A Journey of Speed and Passion\"
https://www.youtube.com/shorts/5GJ9sA-8TLo",0,2023-05-19T06:22:31Z,0
@georgegaugler,unrealistic just two of those cars would have pulled it irl,0,2023-05-18T20:13:00Z,0
@hudboys8120,This makes me miss the original Fast and the furious,3,2023-05-18T07:42:08Z,0
@PatrickMubanga-qk5em,❤❤ cool 😎 Man,0,2023-05-18T07:40:39Z,0
@skatikala,can you put the Tank in 4k please?,0,2023-05-17T23:47:30Z,0
@rajamandol5807,Awesome 👏👏,1,2023-05-17T20:49:58Z,0
@rajamandol5807,Sonam r u mad,0,2023-05-17T20:46:05Z,0
@danidamikiwi,I didn’t know that the rock is here,0,2023-05-17T11:50:52Z,0
@_Drain,Tormund got WAY too far from beyond the Wall.,0,2023-05-17T08:40:30Z,0
@ФЁДОРРуппель-ы7ш,"YEUEYAPOAAAAAAAAAH😂😂😂😂😂😂😂😂😂😂😂😂 THE I WAS JUST THE SAME THING, AND THEN YOU HAVE A LOT MORE TO DO IT FOR YOU, I WILL HAVE THE BEST. IF YOU HAVE ANY OF THESE DAYS. THE ONLY THING THAT I",0,2023-05-17T07:51:23Z,0
@bolorbolor6662,omg rock,0,2023-05-17T03:43:42Z,0
@78GMYT,Apne yogi ji ki muvie aa rahi hai dekhna roh padega na meri jaan,0,2023-05-17T02:53:12Z,0
@SIGMATANIC66,Epicccc,0,2023-05-17T01:25:20Z,0
@Will502x,Cringe,1,2023-05-16T21:01:05Z,0
@aleksandramarzec6396,"Ok, I'm gonna ask this question. Which part is this again? 'Cause I've lost my count...",0,2023-05-16T19:44:14Z,0
@Kaizerwaver3487,"wish RYAN was here only RYAN can match up to DOM TORRETO..
RYAN and DOM are at same level and next level HearT You #PAUL  we missed you till this Date❤",0,2023-05-16T15:35:00Z,0
@kiancedricbacani1218,Dom's eyes like that almost hit me in the fucking face,1,2023-05-16T13:18:24Z,0
@turanabbasov7603,7j4ueuu4ieiwji4,0,2023-05-15T19:20:42Z,0
@cindyshields5753,Did Shaw survive? I'm sure he did right?,3,2023-05-15T14:42:39Z,0
@everythingmarcus69124,"0:06: No cars was in front of Dom, and 6 cars spawned randomly 😂",26,2023-05-15T14:19:42Z,1
@NageshPattanshetty,"How many horsepowers in that thing?

\"A family pack of it\" 😂",3,2023-05-15T13:09:38Z,0
@NageshPattanshetty,"\"Don't f**k with my family\" 

- Dominic Toretto 😂",0,2023-05-15T13:03:52Z,0
@angelocedrickmacasaet6864,"Thought Dom could escape from his team in harpoons, but he was wrong it also wreck his car down including his team😂",3,2023-05-15T09:52:55Z,0
@pepero-ie9jl,CÜNET ARKIN AYAKTA ÖLEN ADAM FİLMİ DAHA GERÇİKÇİ AMK :),0,2023-05-15T05:49:17Z,0
@familytv2817,"It went from actual racing to this, fast the furious needs to stop",1,2023-05-14T21:07:12Z,0
@LUIZHEAITRNA,❤LUIZH45,0,2023-05-14T13:24:10Z,0
@FryddFhrtty,ចុយវិន,0,2023-05-14T10:32:46Z,0
@swagatagomes-yd9oo,I PUKE ON HUMANS ALSO.SIGNES/D.,0,2023-05-14T05:58:39Z,0
@swagatagomes-yd9oo,STHEITALIANJOB.SIGNES/D.sS,0,2023-05-14T05:56:12Z,0
@josesalas4215,Roman is my favorite,0,2023-05-13T20:14:03Z,0
@user-dw6fj1py1o,Awesome!👍,0,2023-05-13T17:35:35Z,0
@thisisayaaka,"In the movies when someone become \"bad or villain\" their skill increase 100%",5,2023-05-13T12:20:54Z,1
@alladin4014,Fantasme dans le fantasme,0,2023-05-13T11:52:44Z,0
@WOODDIS,Are we not gonna talk about that his car had no scratches,3,2023-05-12T20:02:25Z,0
@hannagyu,“BIG SEXY COMING THROUGH”🤣🤣🤣🤣,1,2023-05-12T20:01:51Z,0
@OFFICEAL_MUSIC_YT,Movie name 🙏,1,2023-05-12T15:03:22Z,0
@AmaraBenamara,😎😎😎😎😎😎😎😎😎😎🌋🌋🌋🌋🌋🌋🌋🌋🌋🌋,0,2023-05-12T09:38:12Z,0
@dsignlearners,https://www.youtube.com/channel/UCosn3-KbAyJ3Ne-rGCHcXDA,0,2023-05-12T09:01:28Z,0
@14kk53,"I think I know were my team is at
Were
Right in front of me",0,2023-05-12T07:13:58Z,0
@Goodman-777,こんな運転してても人跳ねないようにクラクション鳴らすんだな,0,2023-05-12T06:52:53Z,0
@tablefly,F   A   M   I   L   Y,0,2023-05-12T02:31:06Z,0
@criminal2421,Strong ass car door wtf,1,2023-05-11T14:40:39Z,0
@anhphanditthui,is this real,0,2023-05-10T22:23:51Z,0
@esthonkoehua9992,the rock is back,1,2023-05-10T08:04:35Z,0
@pokota7436,"5:52 
ケンタッキーにしか聞こえん",6,2023-05-10T02:56:17Z,0
@KvnIDK,"i love this saga so much, wtf",4,2023-05-09T16:05:03Z,0
@Frionelsound473,Dom his face 💀,2,2023-05-09T06:01:59Z,0
@CommanderShepard-wq3wo,"4:06

That’s what she said!







…no. wait…",2,2023-05-09T04:14:08Z,0
@Crazyassquinn,Letty was on bro ass idc,0,2023-05-08T19:03:41Z,0
@tanurag3627,3:00 this scene reminds me the from  fast and furious 2 😢 love you always paul ❤️❤️,13,2023-05-08T11:10:10Z,0
@HanungAdityarizki,"well at the end, every cool car is destroyed XD",0,2023-05-08T10:20:01Z,0
